,year,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,abb,state_name,city_name,city_state
180,1977,152840,10,39,120,402,571,373.5933002,6.542789846,25.5168804,78.51347815,263.0201518,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
181,1977,265220,41,205,1276,1393,2915,1099.08755,15.45886434,77.2943217,481.1100219,525.2243421,CA,California,Sacramento,"Sacramento, California"
182,1977,180122,12,112,479,461,1064,590.7107405,6.662151209,62.18007795,265.9308691,255.9376423,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
183,1977,764217,146,273,1460,1876,3755,491.352587,19.10452136,35.72283789,191.0452136,245.4800142,TX,Texas,San Antonio,"San Antonio, Texas"
184,1977,788621,50,298,2481,1585,4414,559.7111921,6.340181152,37.78747966,314.5997887,200.9837425,CA,California,San Diego,"San Diego, California"
185,1977,676625,141,595,5423,3208,9367,1384.370959,20.8387216,87.93644929,801.4779235,474.1178644,CA,California,San Francisco,"San Francisco, California"
186,1977,568303,41,322,1031,1276,2670,469.8197968,7.2144613,56.65991557,181.4173073,224.5281126,CA,California,San Jose,"San Jose, California"
187,1977,500000,35,370,1764,1987,4156,831.2,7,74,352.8,397.4,WA,Washington,Seattle,"Seattle, Washington"
188,1977,512059,195,473,4943,4115,9726,1899.3905,38.0815492,92.37216805,965.3184496,803.618333,MO,Missouri,St. Louis,"St. Louis, Missouri"
189,1977,1140882,30,133,1018,861,2042,178.9843297,2.62954451,11.65764733,89.22921038,75.46792745,NY,New York,Suffolk County,"Suffolk County, New York"
190,1977,264848,31,195,1062,1906,3194,1205.974748,11.70482692,73.62713707,400.9847158,719.658068,FL,Florida,Tampa,"Tampa, Florida"
191,1977,306500,35,116,550,877,1578,514.8450245,11.41924959,37.84665579,179.4453507,286.1337684,AZ,Arizona,Tucson,"Tucson, Arizona"
192,1977,352674,28,172,489,1161,1850,524.5637614,7.939343416,48.77025241,138.6549618,329.1992038,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
193,1977,235324,16,80,152,215,463,196.7500127,6.79913651,33.99568255,64.59179684,91.36339685,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
194,1977,261732,34,121,715,527,1397,533.7520823,12.99038711,46.23049532,273.1801996,201.3510003,KS,Kansas,Wichita,"Wichita, Kansas"
195,1978,291834,37,187,694,1516,2434,834.0357875,12.67844048,64.07752352,237.8064242,519.4733993,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
196,1978,121750,6,43,132,269,450,369.6098563,4.928131417,35.31827515,108.4188912,220.9445585,TX,Texas,Arlington,"Arlington, Texas"
197,1978,456000,144,592,4119,3990,8845,1939.692982,31.57894737,129.8245614,903.2894737,875,GA,Georgia,Atlanta,"Atlanta, Georgia"
198,1978,131499,12,83,232,504,831,631.9439692,9.125544681,63.11835071,176.4271972,383.2728766,CO,Colorado,Aurora,"Aurora, Colorado"
199,1978,331557,35,194,635,549,1413,426.1710656,10.55625428,58.51180943,191.5206133,165.5823885,TX,Texas,Austin,"Austin, Texas"
200,1978,781730,197,554,8097,5811,14659,1875.199877,25.2005168,70.86845842,1035.779617,743.351285,MD,Maryland,Baltimore,"Baltimore, Maryland"
201,1978,641120,27,168,818,3587,4600,717.4943848,4.211380085,26.20414275,127.5892189,559.4896431,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
202,1978,616225,72,475,5635,3853,10035,1628.463629,11.68404398,77.08223457,914.4387196,625.2586312,MA,Massachusetts,Boston,"Boston, Massachusetts"
203,1978,391695,44,221,1721,1195,3181,812.1114643,11.23322994,56.42145036,439.3724709,305.084313,NY,New York,Buffalo,"Buffalo, New York"
204,1978,309101,51,114,709,1561,2435,787.7683993,16.49946134,36.88114888,229.3748645,505.0129246,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
205,1978,3086699,787,1341,15233,10325,27686,896.945248,25.49649318,43.44446932,493.5045497,334.4997358,IL,Illinois,Chicago,"Chicago, Illinois"
206,1978,405324,57,287,1300,1659,3303,814.9036326,14.06282382,70.80755149,320.7310695,409.3021879,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
207,1978,614512,213,507,6354,2623,9697,1578.000104,34.66165022,82.50449137,1033.9912,426.842763,OH,Ohio,Cleveland,"Cleveland, Ohio"
208,1978,578338,67,309,1923,1054,3353,579.7647742,11.58492093,53.42896369,332.5045216,182.246368,OH,Ohio,Columbus,"Columbus, Ohio"
209,1978,871832,230,822,3835,4997,9884,1133.704659,26.38122941,94.2842199,439.8783252,573.1608842,TX,Texas,Dallas,"Dallas, Texas"
210,1978,485547,97,577,2362,1841,4877,1004.434174,19.97746871,118.8350458,486.4616608,379.1599989,CO,Colorado,Denver,"Denver, Colorado"
211,1978,1294359,498,1288,12283,7533,21602,1668.934198,38.47464266,99.50871435,948.9639273,581.986914,MI,Michigan,Detroit,"Detroit, Michigan"
212,1978,399000,21,121,775,573,1490,373.433584,5.263157895,30.32581454,194.235589,143.6090226,TX,Texas,El Paso,"El Paso, Texas"
213,1978,522890,17,94,492,314,917,175.371493,3.251161812,17.97701237,94.09244774,60.05087112,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
214,1978,375860,86,265,1218,1101,2670,710.3708828,22.88085989,70.50497526,324.0568297,292.928218,TX,Texas,Fort Worth,"Fort Worth, Texas"
215,1978,194774,42,114,1102,739,1997,1025.29085,21.56345303,58.5293725,565.7839342,379.4140902,CA,California,Fresno,"Fresno, California"
216,1978,725259,38,187,1473,346,2044,281.830353,5.239507541,25.78389237,203.0998581,47.70709498,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
217,1978,1486489,484,1098,7352,1918,10852,730.0424019,32.55994494,73.86532965,494.5882546,129.0288727,TX,Texas,Houston,"Houston, Texas"
218,1978,513271,76,341,1963,1353,3733,727.2961067,14.8069928,66.43663873,382.4490376,263.6034376,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
219,1978,523199,79,278,1347,2664,4368,834.863981,15.09941724,53.13465813,257.4546205,509.1752851,FL,Florida,Jacksonville,"Jacksonville, Florida"
220,1978,463931,115,342,1864,2708,5029,1083.997405,24.78816893,73.71785891,401.783886,583.707491,MO,Missouri,Kansas City,"Kansas City, Missouri"
221,1978,288865,54,192,1548,1092,2886,999.0826164,18.69385353,66.46703477,535.8904679,378.0312603,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
222,1978,344154,68,246,2130,1244,3688,1071.613289,19.75859644,71.47962831,618.9089768,361.4660879,CA,California,Long Beach,"Long Beach, California"
223,1978,2787525,651,2467,17105,16574,36797,1320.05991,23.35405064,88.50144842,613.6267836,594.5776271,CA,California,Los Angeles,"Los Angeles, California"
224,1978,972663,180,595,2929,7062,10766,1106.858182,18.50589567,61.17226624,301.1320468,726.0479735,CA,California,Los Angeles County,"Los Angeles County, California"
225,1978,683112,113,664,2897,1738,5412,792.2566138,16.54194334,97.20221574,424.0885828,254.4238719,TN,Tennessee,Memphis,"Memphis, Tennessee"
226,1978,124937,4,40,121,328,493,394.5988778,3.201613613,32.01613613,96.8488118,262.5323163,AZ,Arizona,Mesa,"Mesa, Arizona"
227,1978,330060,96,207,2832,3137,6272,1900.260559,29.0856208,62.71586984,858.0258135,950.4332546,FL,Florida,Miami,"Miami, Florida"
228,1978,669511,96,334,2431,5576,8437,1260.17347,14.33882341,49.88715645,363.1008303,832.8466597,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
229,1978,623657,48,288,1212,890,2438,390.9200089,7.696538322,46.17922993,194.3375926,142.706648,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
230,1978,374800,26,307,1688,1077,3098,826.5741729,6.937033084,81.91035219,450.3735326,287.3532551,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
231,1978,525247,10,110,530,488,1138,216.6599714,1.903866181,20.94252799,100.9049076,92.90866964,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
232,1978,452440,81,217,1772,1083,3153,696.8879851,17.90292635,47.96216073,391.654142,239.3687561,TN,Tennessee,Nashville,"Nashville, Tennessee"
233,1978,1100131,13,23,676,293,1005,91.35275708,1.181677455,2.090660112,61.44722765,26.63319187,NY,New York,Nassau County,"Nassau County, New York"
234,1978,559160,216,406,4164,2849,7635,1365.441019,38.62937263,72.60891337,744.6884613,509.5142714,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
235,1978,7242886,1503,3882,74029,43271,122685,1693.868991,20.75139661,53.59741959,1022.092575,597.4276,NY,New York,New York City,"New York City, New York"
236,1978,325679,109,315,3682,2737,6843,2101.148677,33.46853804,96.72100442,1130.561074,840.3980607,NJ,New Jersey,Newark,"Newark, New Jersey"
237,1978,327756,97,351,2774,2152,5374,1639.634362,29.59518666,107.091861,846.3613176,656.5859969,CA,California,Oakland,"Oakland, California"
238,1978,381184,67,314,1023,2203,3607,946.2621726,17.5768133,82.37491605,268.3743284,577.9361148,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
239,1978,118393,13,107,410,1090,1620,1368.324141,10.98037891,90.37696485,346.3042579,920.6625392,FL,Florida,Orlando,"Orlando, Florida"
240,1978,1885533,352,724,7069,4224,12369,655.9948831,18.66846138,38.3976308,374.9072543,224.0215366,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
241,1978,696763,88,463,2031,2819,5401,775.1559713,12.62983253,66.45014158,291.4907939,404.5852033,AZ,Arizona,Phoenix,"Phoenix, Arizona"
242,1978,479443,66,231,3046,1475,4818,1004.916121,13.76597427,48.18090993,635.3205699,307.6486673,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
243,1978,362497,34,371,1774,1838,4017,1108.147102,9.379387967,102.3456746,489.3833604,507.0386789,OR,Oregon,Portland,"Portland, Oregon"
244,1978,554087,36,316,1998,1617,3967,715.952549,6.497174631,57.0307551,360.593192,291.8314272,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
245,1978,150124,12,48,173,412,645,429.6448269,7.993392129,31.97356852,115.2380699,274.4397964,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
246,1978,261465,61,218,1582,1337,3198,1223.108255,23.33008242,83.37636012,605.0523015,511.3495114,CA,California,Sacramento,"Sacramento, California"
247,1978,185000,21,131,451,459,1062,574.0540541,11.35135135,70.81081081,243.7837838,248.1081081,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
248,1978,816780,136,304,1438,1568,3446,421.9006342,16.65075051,37.21932467,176.0572002,191.9733588,TX,Texas,San Antonio,"San Antonio, Texas"
249,1978,797293,68,316,2530,1606,4520,566.9183098,8.528859528,39.63411193,317.3237442,201.4315942,CA,California,San Diego,"San Diego, California"
250,1978,658611,118,583,6509,3299,10509,1595.630805,17.91649395,88.51962691,988.2920267,500.9026573,CA,California,San Francisco,"San Francisco, California"
251,1978,587621,44,367,1155,1189,2755,468.8396092,7.48781953,62.45522199,196.5552627,202.341305,CA,California,San Jose,"San Jose, California"
252,1978,489961,54,360,2257,2229,4900,1000.079598,11.02128537,73.47523578,460.6489088,454.9341682,WA,Washington,Seattle,"Seattle, Washington"
253,1978,525123,210,497,5025,4363,10095,1922.40675,39.99063077,94.64449281,956.9186648,830.8529621,MO,Missouri,St. Louis,"St. Louis, Missouri"
254,1978,1157014,21,142,1105,1255,2523,218.0613199,1.815016932,12.27297163,95.50446235,108.468869,NY,New York,Suffolk County,"Suffolk County, New York"
255,1978,263175,41,253,1080,2136,3510,1333.713309,15.57898737,96.13375131,410.3733257,811.6272442,FL,Florida,Tampa,"Tampa, Florida"
256,1978,309200,26,155,584,889,1654,534.9288486,8.408796895,50.12936611,188.8745149,287.5161708,AZ,Arizona,Tucson,"Tucson, Arizona"
257,1978,356000,45,193,609,1313,2160,606.741573,12.64044944,54.21348315,171.0674157,368.8202247,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
258,1978,240654,3,67,170,225,465,193.2234661,1.246603007,27.84080049,70.64083705,93.49522551,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
259,1978,260642,25,133,542,531,1231,472.2953323,9.591700493,51.02784662,207.9480667,203.7277185,KS,Kansas,Wichita,"Wichita, Kansas"
260,1979,302120,47,215,815,1602,2679,886.7337482,15.55673242,71.16377598,269.7603601,530.2528797,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
261,1979,130265,11,52,190,373,626,480.5588608,8.44432503,39.91862741,145.8565232,286.3393851,TX,Texas,Arlington,"Arlington, Texas"
262,1979,423103,231,656,5189,4639,10715,2532.480271,54.59663486,155.044989,1226.415317,1096.42333,GA,Georgia,Atlanta,"Atlanta, Georgia"
263,1979,134224,9,78,351,595,1033,769.6090118,6.705209203,58.11181309,261.5031589,443.2888306,CO,Colorado,Aurora,"Aurora, Colorado"
264,1979,337727,43,216,577,659,1495,442.6652296,12.73217717,63.95698301,170.8480518,195.1280176,TX,Texas,Austin,"Austin, Texas"
265,1979,790901,245,564,8482,6232,15523,1962.698239,30.97732839,71.31107433,1072.447753,787.9620838,MD,Maryland,Baltimore,"Baltimore, Maryland"
266,1979,639872,21,182,1056,3782,5041,787.8138128,3.281906381,28.44318864,165.0330066,591.0557111,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
267,1979,599582,92,464,6600,4236,11392,1899.990327,15.344023,77.38724645,1100.766868,706.4921896,MA,Massachusetts,Boston,"Boston, Massachusetts"
268,1979,383915,52,265,1958,1582,3857,1004.649467,13.54466483,69.02569579,510.0087259,412.0703802,NY,New York,Buffalo,"Buffalo, New York"
269,1979,300569,50,115,703,1617,2485,826.7652353,16.6351154,38.26076541,233.8897225,537.979632,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
270,1979,3060801,856,1655,14464,10832,27807,908.4876802,27.96653556,54.07081349,472.5560401,353.8942911,IL,Illinois,Chicago,"Chicago, Illinois"
271,1979,404661,50,282,1662,1814,3808,941.0345944,12.35602146,69.68796103,410.7141533,448.2764586,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
272,1979,601381,274,612,5760,3090,9736,1618.940406,45.56179859,101.7657691,957.7954741,513.8173637,OH,Ohio,Cleveland,"Cleveland, Ohio"
273,1979,534052,69,423,2445,1305,4242,794.3046745,12.92009018,79.20577022,457.8205868,244.3582273,OH,Ohio,Columbus,"Columbus, Ohio"
274,1979,882225,307,983,4456,5707,11453,1298.194905,34.7983791,111.422823,505.0865709,646.887132,TX,Texas,Dallas,"Dallas, Texas"
275,1979,486407,66,626,2257,2169,5118,1052.205252,13.56888367,128.6988057,464.0147037,445.9228588,CO,Colorado,Denver,"Denver, Colorado"
276,1979,1258924,452,1369,11413,7787,21021,1669.759255,35.90367647,108.7436573,906.5678309,618.54409,MI,Michigan,Detroit,"Detroit, Michigan"
277,1979,413244,33,175,813,1224,2245,543.2625761,7.985596887,42.34786228,196.7360688,296.1930482,TX,Texas,El Paso,"El Paso, Texas"
278,1979,519384,11,124,465,282,882,169.8165519,2.117893505,23.87443587,89.52913451,54.29508803,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
279,1979,384582,99,345,1783,1572,3799,987.8257433,25.74223443,89.70778664,463.6202422,408.75548,TX,Texas,Fort Worth,"Fort Worth, Texas"
280,1979,194849,43,148,1009,776,1976,1014.118625,22.06837089,75.9562533,517.8368891,398.2571119,CA,California,Fresno,"Fresno, California"
281,1979,734368,48,223,1568,357,2196,299.0326376,6.536232516,30.3662469,213.5169288,48.61322933,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
282,1979,1619644,654,1481,9311,2770,14216,877.7237467,40.37924383,91.43984728,574.8794179,171.0252376,TX,Texas,Houston,"Houston, Texas"
283,1979,513877,92,439,2053,1594,4178,813.0350259,17.90311689,85.42900344,399.5119455,310.1909601,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
284,1979,546419,73,372,1555,2903,4903,897.2967631,13.35971114,68.07962388,284.5801482,531.2772799,FL,Florida,Jacksonville,"Jacksonville, Florida"
285,1979,462914,119,436,2651,2736,5942,1283.607754,25.70671874,94.18596111,572.6765663,591.0385082,MO,Missouri,Kansas City,"Kansas City, Missouri"
286,1979,324220,75,198,1891,1046,3210,990.068472,23.13244094,61.06964407,583.2459441,322.6204429,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
287,1979,349158,61,278,2278,1373,3990,1142.749128,17.4706007,79.62011468,652.4266951,393.2317174,CA,California,Long Beach,"Long Beach, California"
288,1979,2863412,786,2508,20454,19624,43372,1514.696453,27.44976972,87.58781482,714.3226333,685.3362352,CA,California,Los Angeles,"Los Angeles, California"
289,1979,911864,201,694,3493,7141,11529,1264.333278,22.04276076,76.10784064,383.0615092,783.1211672,CA,California,Los Angeles County,"Los Angeles County, California"
290,1979,682110,103,704,3300,1678,5785,848.1036783,15.10020378,103.2091598,483.7929366,246.0013781,TN,Tennessee,Memphis,"Memphis, Tennessee"
291,1979,115498,2,53,153,547,755,653.690973,1.731631717,45.88824049,132.4698263,473.6012745,AZ,Arizona,Mesa,"Mesa, Arizona"
292,1979,362840,134,261,3390,3040,6825,1880.994378,36.93087862,71.93253225,934.2961085,837.8348583,FL,Florida,Miami,"Miami, Florida"
293,1979,677573,129,428,3232,5719,9508,1403.243636,19.03853902,63.16662559,476.9965745,844.0418966,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
294,1979,645097,63,283,1592,1101,3039,471.0919443,9.765973179,43.86937158,246.7845921,170.6720075,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
295,1979,363899,30,327,1988,1554,3899,1071.451144,8.244045738,89.86009854,546.3054309,427.0415692,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
296,1979,522756,17,130,560,534,1241,237.3956492,3.251995195,24.86819855,107.1245476,102.1509079,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
297,1979,444443,89,266,1716,1180,3251,731.4773773,20.02506508,59.85019451,386.1012548,265.5008629,TN,Tennessee,Nashville,"Nashville, Tennessee"
298,1979,1105718,20,39,773,425,1257,113.6817887,1.808779454,3.527119935,69.90932589,38.43656339,NY,New York,Nassau County,"Nassau County, New York"
299,1979,567656,242,423,5276,2953,8894,1566.793974,42.63145285,74.51696098,929.4361374,520.2094226,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
300,1979,7109420,1733,3875,82572,44203,132383,1862.078763,24.37610944,54.50514951,1161.444956,621.752548,NY,New York,New York City,"New York City, New York"
301,1979,315818,129,417,6100,3001,9647,3054.6074,40.84631022,132.0380726,1931.492189,950.2308291,NJ,New Jersey,Newark,"Newark, New Jersey"
302,1979,344686,106,373,3072,2513,6064,1759.282361,30.75262703,108.2144328,891.2459456,729.0693559,CA,California,Oakland,"Oakland, California"
303,1979,381348,83,311,1188,2230,3812,999.611903,21.76489715,81.55280741,311.5264798,584.7677187,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
304,1979,121515,17,133,496,1080,1726,1420.400774,13.99004238,109.451508,408.1800601,888.7791631,FL,Florida,Orlando,"Orlando, Florida"
305,1979,1757368,385,838,8838,4476,14537,827.2029535,21.90776206,47.68494703,502.9111717,254.6990727,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
306,1979,718216,91,477,2337,2898,5803,807.9742027,12.67028303,66.41456052,325.3895764,403.4997828,AZ,Arizona,Phoenix,"Phoenix, Arizona"
307,1979,439407,68,263,2752,1566,4649,1058.016827,15.47540208,59.85339332,626.2986252,356.3894066,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
308,1979,406525,39,435,1787,2297,4558,1121.210258,9.593505934,107.0044893,439.5793617,565.0329008,OR,Oregon,Portland,"Portland, Oregon"
309,1979,559514,48,346,2276,1868,4538,811.061028,8.578873808,61.83938204,406.7815997,333.8611724,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
310,1979,140285,17,46,202,539,804,573.1190077,12.11818797,32.79039099,143.9925865,384.2178422,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
311,1979,274300,44,219,1640,1309,3212,1170.980678,16.04083121,79.83959169,597.8855268,477.2147284,CA,California,Sacramento,"Sacramento, California"
312,1979,180189,18,155,495,451,1119,621.0146013,9.989511013,86.02078928,274.7115529,250.2927482,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
313,1979,829138,171,367,1689,1861,4088,493.0421715,20.6238286,44.26283683,203.7055351,224.4499709,TX,Texas,San Antonio,"San Antonio, Texas"
314,1979,829322,96,331,2884,2125,5436,655.4751954,11.57572089,39.91212099,347.7539484,256.2334051,CA,California,San Diego,"San Diego, California"
315,1979,659176,112,664,6694,3571,11041,1674.969962,16.99090986,100.7318228,1015.510273,541.7369564,CA,California,San Francisco,"San Francisco, California"
